,xdot0,xdot1,xdot2,xdot3
605,9.82042175745786,9.919891820918187,9.948241808668591,9.995382377282011
606,9.821904805980019,9.92054588221918,9.94869042586306,9.995446304106784
607,9.823375715972219,9.921195077653943,9.9491354677506,9.995509386876396
608,9.824834589760744,9.921839440247954,9.949576952890602,9.9955716357439
609,9.82628152870589,9.922479002708343,9.95001489997691,9.995633060764662
610,9.827716633212946,9.923113797431734,9.95044932783275,9.995693671896703
611,9.829140002743053,9.923743856511855,9.950880255405684,9.995753479001046
612,9.830551735823915,9.924369211746948,9.951307701762568,9.99581249184209
613,9.831951930060388,9.924989894646936,9.951731686084537,9.995870720087987
614,9.833340682144913,9.925605936440405,9.952152227661994,9.995928173311043
615,9.834718087867836,9.926217368081357,9.952569345889636,9.995984860988115
616,9.836084242127592,9.926824220255776,9.9529830602615,9.99604079250104
617,9.837439238940753,9.92742652338799,9.953393390366045,9.996095977137069
618,9.838783171451949,9.928024307646833,9.953800355881254,9.996150424089304
619,9.840116131943661,9.92861760295163,9.954203976569787,9.996204142457161
620,9.8414382118459,9.92920643897799,9.954604272274162,9.996257141246835
621,9.84274950174572,9.929790845163412,9.955001262911981,9.996309429371776
622,9.84405009139667,9.930370850712722,9.955394968471197,9.996361015653177
623,9.845340069728074,9.93094648460334,9.955785409005427,9.996411908820473
624,9.846619524854205,9.931517775590372,9.95617260462932,9.99646211751185
625,9.847888544083338,9.932084752211534,9.95655657551395,9.996511650274758
626,9.849147213926694,9.932647442791927,9.9569373418823,9.996560515566438
627,9.850395620107252,9.933205875448644,9.957314924004764,9.996608721754452
628,9.85163384756846,9.933760078095236,9.95768934219472,9.996656277117228
629,9.852861980482807,9.93431007844601,9.95806061680416,9.996703189844611
630,9.854080102260317,9.934855904020207,9.95842876821937,9.996749468038411
631,9.85528829555691,9.935397582146019,9.958793816856687,9.996795119712974
632,9.856486642282656,9.935935139964478,9.959155783158293,9.99684015279575
633,9.857675223609911,9.93646860443321,9.959514687588086,9.996884575127865
634,9.858854119981373,9.936998002330055,9.959870550627617,9.996928394464708
635,9.860023411118,9.937523360256561,9.960223392772077,9.99697161847652
636,9.861183176026845,9.938044704641358,9.960573234526363,9.997014254748978
637,9.862333493008784,9.938562061743417,9.960920096401203,9.997056310783803
638,9.863474439666124,9.93907545765517,9.961263998909343,9.997097793999357
639,9.864606092910147,9.939584918305545,9.961604962561818,9.997138711731253
640,9.865728528968523,9.940090469462884,9.961943007864267,9.997179071232964
641,9.866841823392624,9.940592136737726,9.962278155313337,9.997218879676439
642,9.867946051064783,9.941089945585531,9.962610425393143,9.99725814415272
643,9.869041286205391,9.941583921309272,9.9629398385718,9.997296871672573
644,9.870127602379977,9.942074089061938,9.963266415298033,9.997335069167097
645,9.87120507250612,9.942560473848944,9.963590175997837,9.997372743488365
646,9.872273768860337,9.943043100530456,9.963911141071229,9.997409901410048
647,9.873333763084823,9.943521993823602,9.96422933088905,9.997446549628053
648,9.87438512619415,9.943997178304631,9.964544765789856,9.99748269476115
649,9.87542792858185,9.94446867841096,9.964857466076856,9.997518343351611
650,9.876462240026912,9.944936518443157,9.965167452014937,9.997553501865855
651,9.87748812970022,9.945400722566841,9.965474743827754,9.997588176695075
652,9.878505666170879,9.9458613148145,9.96577936169489,9.997622374155887
653,9.87951491741246,9.946318319087245,9.966081325749077,9.997656100490968
654,9.880515950809187,9.946771759156489,9.966380656073493,9.9976893618697
655,9.881508833162027,9.947221658665557,9.966677372699131,9.997722164388808
656,9.882493630694702,9.947668041131232,9.966971495602225,9.997754514073009
657,9.883470409059617,9.948110929945232,9.967263044701753,9.997786416875647
658,9.88443923334374,9.948550348375635,9.967552039856999,9.997817878679342
659,9.885400168074357,9.948986319568231,9.967838500865192,9.997848905296632
660,9.886353277224796,9.949418866547825,9.968122447459198,9.997879502470607
661,9.887298624220078,9.949848012219492,9.968403899305292,9.99790967587556
662,9.888236271942441,9.950273779369756,9.968682876000978,9.997939431117622
663,9.889166282736886,9.950696190667745,9.968959397072894,9.997968773735405
664,9.890088718416544,9.951115268666275,9.969233481974758,9.997997709200632
